checking_status,duration,credit_history,purpose,credit_amount,savings,employment,installment_rate,personal_status_sex,other_debtors,residence_since,property,age,other_installment,housing,existing_credits,job,num_dependents,telephone,foreign_worker,target,default,thin_file,income_proxy,country
A11,24,A31,A42,474.0,A63,A73,4,A93,A101,4,A121,22,A142,A152,1,A173,1,A192,A201,1,0,1,10889.0,NIGERIA
A11,6,A32,A42,100.0,A61,A75,2,A92,A101,1,A122,49,A141,A152,1,A173,1,A192,A201,1,0,1,1545.0,NIGERIA
A14,12,A32,A49,365.0,A61,A74,2,A93,A101,4,A123,36,A143,A152,1,A173,1,A192,A201,1,0,1,5523.0,NIGERIA
A14,18,A32,A43,425.0,A61,A72,4,A93,A101,1,A121,33,A143,A152,1,A173,1,A191,A201,1,0,0,8803.0,NIGERIA
A14,12,A34,A43,321.0,A61,A75,2,A93,A101,4,A121,63,A143,A152,2,A172,1,A192,A201,1,0,0,3597.0,NIGERIA
A11,12,A32,A43,364.0,A61,A73,4,A92,A101,1,A123,23,A141,A152,1,A173,1,A191,A201,1,0,0,4343.0,NIGERIA
A13,30,A33,A49,423.0,A61,A75,4,A93,A101,4,A121,66,A143,A152,1,A174,1,A192,A201,2,1,1,8950.0,NIGERIA
A14,12,A34,A46,147.0,A61,A73,4,A93,A101,2,A123,32,A143,A152,2,A173,1,A191,A201,1,0,1,1606.0,NIGERIA
A14,48,A33,A43,2544.0,A63,A74,4,A93,A101,1,A123,37,A143,A152,1,A174,1,A192,A201,1,0,1,47465.0,NIGERIA
A12,24,A32,A42,794.0,A61,A74,3,A91,A101,3,A123,43,A143,A152,1,A173,1,A192,A201,2,1,0,14662.0,NIGERIA
A12,48,A33,A410,1817.0,A62,A71,2,A93,A101,4,A124,31,A143,A153,1,A174,1,A192,A201,1,0,0,41106.0,NIGERIA
A12,6,A32,A43,114.0,A61,A74,3,A94,A103,3,A121,28,A141,A152,1,A172,1,A191,A201,1,0,0,1831.0,NIGERIA
A11,12,A34,A41,332.0,A61,A75,4,A93,A101,4,A124,66,A143,A153,2,A174,1,A191,A201,1,0,1,4018.0,NIGERIA
A14,12,A34,A42,368.0,A61,A75,4,A93,A101,4,A121,43,A143,A152,3,A173,1,A192,A201,1,0,1,6283.0,NIGERIA
A11,48,A32,A40,1752.0,A61,A75,4,A93,A101,4,A124,42,A141,A153,1,A174,1,A191,A201,2,1,0,34357.0,NIGERIA
A14,12,A32,A41,301.0,A64,A74,3,A93,A101,2,A122,55,A143,A152,1,A173,1,A191,A202,1,0,0,5776.0,NIGERIA
A14,36,A34,A40,1836.0,A61,A73,4,A92,A101,2,A121,25,A142,A152,2,A173,1,A192,A201,2,1,1,36141.0,NIGERIA
A12,12,A32,A43,183.0,A63,A73,4,A93,A101,3,A121,66,A143,A152,1,A172,1,A191,A201,2,1,0,3603.0,NIGERIA
A12,12,A32,A40,1207.0,A61,A74,2,A93,A101,2,A123,32,A143,A152,1,A173,1,A191,A201,1,0,1,24371.0,NIGERIA
A12,24,A33,A42,403.0,A61,A71,3,A92,A101,2,A122,34,A143,A152,1,A174,1,A192,A201,2,1,1,6985.0,NIGERIA
A14,24,A32,A40,315.0,A61,A72,4,A94,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,1,0,1,5969.0,NIGERIA
A14,6,A30,A40,281.0,A62,A73,4,A93,A101,1,A124,35,A141,A151,1,A173,1,A191,A202,1,1,1,4007.0,NIGERIA
A14,12,A32,A43,134.0,A61,A73,4,A93,A101,2,A121,30,A141,A152,2,A173,1,A191,A201,1,0,1,1586.0,NIGERIA
A14,27,A32,A45,1217.0,A65,A75,4,A93,A101,4,A122,48,A143,A152,4,A173,2,A192,A201,1,0,0,19869.0,NIGERIA
A13,36,A32,A43,905.0,A61,A73,2,A93,A101,2,A121,23,A143,A152,1,A173,1,A192,A201,1,0,0,11929.0,NIGERIA
A14,36,A32,A43,866.0,A65,A75,2,A92,A101,4,A121,45,A143,A152,1,A172,1,A192,A201,1,0,0,17093.0,NIGERIA
A14,10,A32,A40,343.0,A61,A73,3,A93,A101,2,A121,31,A143,A152,1,A172,2,A191,A202,1,0,1,3611.0,NIGERIA
A12,18,A33,A49,597.0,A65,A75,4,A93,A101,2,A122,42,A143,A152,2,A173,1,A191,A201,1,0,0,8015.0,NIGERIA
A14,6,A34,A40,447.0,A63,A73,1,A94,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,0,1,7330.0,NIGERIA
A11,11,A34,A40,920.0,A61,A73,2,A93,A101,2,A121,36,A143,A151,2,A173,2,A191,A201,1,0,1,11363.0,NIGERIA
A11,36,A34,A42,1191.0,A61,A72,4,A92,A102,4,A124,23,A143,A151,2,A172,1,A192,A201,2,1,0,26312.0,NIGERIA
A11,15,A32,A40,962.0,A61,A73,3,A92,A101,2,A122,29,A143,A152,1,A173,1,A192,A201,2,1,0,10840.0,NIGERIA
A14,6,A32,A43,126.0,A61,A73,3,A92,A101,1,A121,29,A143,A152,1,A173,1,A191,A201,1,0,1,1728.0,NIGERIA
A12,9,A32,A46,296.0,A61,A74,4,A92,A101,4,A122,67,A143,A152,2,A174,1,A192,A201,1,0,0,6614.0,NIGERIA
A12,36,A30,A49,367.0,A61,A75,4,A93,A101,4,A124,61,A143,A153,1,A174,1,A192,A201,2,1,1,5797.0,NIGERIA
A11,9,A32,A42,476.0,A61,A73,3,A93,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,1,0,0,5389.0,NIGERIA
A14,12,A32,A43,433.0,A61,A72,2,A92,A101,2,A123,29,A141,A152,1,A173,1,A191,A201,1,0,1,5292.0,NIGERIA
A11,42,A32,A42,1826.0,A61,A74,2,A93,A103,4,A122,45,A143,A153,1,A173,2,A191,A201,1,0,0,35117.0,NIGERIA
A14,24,A32,A43,720.0,A62,A75,2,A93,A101,4,A123,31,A143,A152,2,A173,1,A191,A201,2,1,1,11617.0,NIGERIA
A12,18,A32,A42,731.0,A61,A74,2,A92,A101,4,A121,40,A143,A151,1,A173,1,A191,A201,1,0,0,11042.0,NIGERIA
A14,21,A34,A41,707.0,A61,A75,1,A93,A101,4,A123,36,A143,A152,1,A174,1,A192,A201,1,0,0,15505.0,NIGERIA
A11,18,A30,A49,644.0,A61,A74,3,A93,A101,1,A122,31,A141,A152,1,A173,1,A192,A201,1,0,1,13777.0,NIGERIA
A14,24,A33,A42,947.0,A62,A73,2,A93,A101,3,A122,35,A143,A152,2,A173,1,A191,A201,1,0,0,16389.0,NIGERIA
A14,18,A32,A42,619.0,A61,A73,3,A93,A101,4,A121,43,A143,A152,1,A173,1,A192,A201,1,0,0,12556.0,NIGERIA
A14,12,A34,A43,165.0,A61,A75,4,A93,A101,4,A121,52,A143,A152,3,A173,1,A191,A201,1,1,1,1547.0,NIGERIA
A14,21,A33,A49,531.0,A63,A72,4,A93,A101,2,A121,41,A141,A152,1,A172,2,A191,A201,2,1,0,9146.0,NIGERIA
A11,9,A32,A42,475.0,A61,A73,3,A93,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,1,0,0,7356.0,NIGERIA
A14,12,A34,A43,190.0,A65,A75,4,A92,A101,3,A122,33,A141,A152,1,A172,2,A191,A201,2,1,0,2374.0,NIGERIA
A14,12,A33,A45,328.0,A64,A75,4,A93,A101,4,A124,55,A143,A153,2,A173,2,A191,A201,2,1,0,3946.0,NIGERIA
A12,6,A31,A46,108.0,A64,A72,4,A92,A101,2,A122,24,A141,A151,1,A173,2,A191,A201,2,1,1,2098.0,NIGERIA
A12,24,A32,A43,386.0,A61,A75,4,A92,A101,4,A123,20,A143,A152,1,A173,1,A192,A201,1,0,0,5842.0,NIGERIA
A14,48,A32,A43,2047.0,A65,A74,4,A93,A101,3,A123,37,A142,A152,1,A173,1,A192,A201,1,0,1,18595.0,NIGERIA
A12,36,A32,A46,780.0,A65,A73,2,A94,A101,2,A123,27,A143,A152,1,A173,1,A191,A201,1,0,1,8754.0,NIGERIA
A14,18,A34,A43,424.0,A61,A73,2,A92,A101,1,A123,25,A143,A152,2,A173,1,A191,A201,1,1,1,9310.0,NIGERIA
A13,24,A32,A42,681.0,A61,A75,3,A91,A101,4,A124,51,A143,A153,1,A173,1,A191,A201,1,0,1,13677.0,NIGERIA
A11,24,A32,A42,569.0,A62,A71,1,A91,A101,1,A122,33,A143,A152,1,A173,1,A191,A201,2,1,0,7111.0,NIGERIA
A11,24,A34,A40,233.0,A61,A75,4,A93,A101,4,A123,60,A143,A152,2,A172,1,A191,A201,2,1,1,2270.0,NIGERIA
A14,6,A32,A42,736.0,A63,A73,1,A93,A101,2,A123,32,A143,A152,1,A173,1,A192,A201,1,0,0,12763.0,NIGERIA
A11,13,A34,A49,381.0,A61,A72,3,A93,A101,1,A122,28,A141,A152,2,A172,1,A191,A201,1,0,0,6162.0,NIGERIA
A11,24,A30,A42,1030.0,A61,A75,3,A93,A101,4,A124,23,A141,A151,2,A173,2,A191,A201,2,1,0,14741.0,NIGERIA
A14,24,A32,A42,809.0,A61,A74,2,A92,A101,4,A122,25,A143,A151,1,A173,1,A192,A201,1,0,0,10539.0,NIGERIA
A11,9,A32,A42,424.0,A61,A73,3,A93,A101,2,A121,25,A143,A152,1,A173,1,A191,A201,1,0,0,4571.0,NIGERIA
A14,15,A32,A43,283.0,A63,A75,4,A93,A101,3,A122,47,A142,A152,1,A173,1,A192,A201,1,0,0,5239.0,NIGERIA
A11,6,A32,A42,261.0,A61,A73,1,A93,A101,2,A121,36,A141,A152,1,A172,1,A192,A201,1,0,1,3056.0,NIGERIA
A14,24,A33,A49,499.0,A63,A73,4,A93,A101,2,A123,44,A143,A152,2,A173,2,A192,A201,1,0,0,10337.0,NIGERIA
A11,24,A32,A42,597.0,A61,A73,2,A91,A101,2,A121,24,A143,A151,1,A172,1,A191,A201,1,0,1,6725.0,NIGERIA
A14,24,A32,A42,703.0,A63,A75,3,A93,A101,4,A122,53,A143,A152,1,A173,1,A191,A201,1,0,0,12447.0,NIGERIA
A11,24,A32,A43,402.0,A61,A72,4,A91,A101,3,A122,32,A143,A152,1,A173,1,A191,A201,2,1,0,3964.0,NIGERIA
A14,6,A32,A46,354.0,A61,A72,1,A92,A101,2,A124,56,A143,A152,1,A173,1,A191,A201,1,0,0,7871.0,NIGERIA
A14,9,A34,A40,243.0,A61,A73,3,A93,A101,1,A121,30,A143,A152,2,A173,1,A191,A201,1,0,1,4942.0,NIGERIA
A11,36,A34,A42,1376.0,A61,A72,4,A92,A102,4,A124,23,A143,A151,2,A172,1,A192,A201,2,1,0,27793.0,NIGERIA
A14,15,A32,A40,621.0,A64,A74,2,A92,A101,3,A123,20,A143,A151,1,A173,1,A191,A201,1,0,0,11046.0,NIGERIA
A11,12,A31,A48,67.0,A61,A75,4,A94,A101,1,A123,45,A141,A152,1,A172,1,A191,A201,1,0,0,820.0,NIGERIA
A12,9,A32,A46,227.0,A61,A74,4,A92,A101,4,A122,67,A143,A152,2,A174,1,A192,A201,1,1,1,4813.0,NIGERIA
A11,12,A32,A42,281.0,A61,A73,2,A92,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,2,1,1,4194.0,NIGERIA
A11,8,A34,A40,168.0,A61,A75,4,A93,A101,4,A121,47,A143,A152,2,A172,1,A191,A201,1,0,0,1902.0,NIGERIA
A14,24,A32,A49,312.0,A61,A74,4,A93,A101,1,A121,25,A143,A152,1,A173,1,A192,A201,1,0,0,5005.0,NIGERIA
A14,4,A34,A43,390.0,A61,A74,2,A93,A101,1,A121,42,A143,A152,3,A172,2,A191,A201,1,0,1,4096.0,NIGERIA
A13,6,A32,A42,493.0,A61,A73,2,A93,A101,2,A121,41,A143,A152,1,A173,1,A192,A201,1,0,1,7628.0,NIGERIA
A12,18,A32,A49,446.0,A64,A73,4,A93,A101,2,A122,35,A143,A152,1,A172,1,A192,A201,1,0,1,7913.0,NIGERIA
A14,6,A32,A40,129.0,A61,A71,1,A92,A101,4,A121,54,A143,A152,1,A171,1,A192,A201,1,0,1,2942.0,NIGERIA
A14,12,A32,A41,1177.0,A65,A72,1,A92,A101,4,A123,20,A143,A151,1,A173,1,A191,A201,1,0,1,19224.0,NIGERIA
A14,10,A34,A42,435.0,A61,A72,1,A92,A101,3,A121,23,A143,A151,2,A173,1,A191,A201,1,0,0,4479.0,NIGERIA
A12,48,A32,A43,835.0,A65,A74,4,A93,A101,1,A123,41,A143,A152,2,A173,2,A192,A201,1,1,1,9428.0,NIGERIA
A12,18,A34,A42,1679.0,A61,A71,4,A93,A101,4,A122,40,A142,A152,2,A174,1,A192,A201,1,0,1,15281.0,NIGERIA
A12,36,A33,A49,2185.0,A62,A74,1,A93,A101,3,A122,31,A143,A152,2,A172,2,A192,A201,1,0,1,29384.0,NIGERIA
A13,10,A34,A43,273.0,A65,A74,4,A93,A101,2,A122,27,A143,A152,2,A173,1,A192,A201,1,0,0,4320.0,NIGERIA
A11,15,A34,A42,210.0,A61,A73,2,A91,A101,3,A122,25,A143,A152,2,A173,1,A191,A201,1,0,0,2952.0,NIGERIA
A13,18,A31,A43,346.0,A65,A74,4,A93,A101,4,A123,49,A141,A152,1,A172,1,A191,A201,1,0,1,6791.0,NIGERIA
A13,24,A32,A40,208.0,A61,A74,4,A93,A101,3,A124,38,A141,A153,1,A173,2,A191,A201,2,1,0,2298.0,NIGERIA
A12,9,A32,A43,363.0,A61,A72,4,A92,A101,2,A123,22,A143,A152,1,A173,1,A192,A201,2,1,1,5941.0,NIGERIA
A14,18,A32,A42,494.0,A61,A73,4,A93,A101,4,A124,47,A141,A153,2,A173,1,A191,A201,1,0,1,10206.0,NIGERIA
A14,12,A34,A40,194.0,A61,A71,1,A92,A101,2,A122,38,A143,A152,1,A171,1,A191,A201,1,0,0,2980.0,NIGERIA
A12,7,A32,A43,554.0,A61,A73,3,A93,A103,2,A121,34,A143,A152,1,A173,1,A191,A201,1,0,0,8958.0,NIGERIA
A14,12,A32,A40,460.0,A65,A75,4,A92,A101,4,A124,52,A143,A153,1,A174,1,A192,A201,1,0,0,10469.0,NIGERIA
A13,24,A34,A42,804.0,A65,A75,4,A93,A102,4,A124,20,A143,A151,2,A173,1,A191,A201,1,0,0,12514.0,NIGERIA
A12,36,A32,A41,1786.0,A61,A72,1,A94,A101,4,A123,28,A143,A151,1,A174,1,A192,A201,2,1,1,29130.0,NIGERIA
A14,24,A32,A40,360.0,A64,A74,4,A92,A101,3,A123,34,A143,A152,1,A173,2,A192,A201,1,0,1,8387.0,NIGERIA
A12,18,A32,A49,496.0,A62,A73,4,A93,A101,4,A123,34,A143,A152,1,A173,1,A191,A201,1,0,1,7376.0,NIGERIA
A12,60,A32,A40,1408.0,A62,A72,4,A92,A101,2,A122,24,A143,A152,1,A174,1,A191,A201,2,1,0,20307.0,NIGERIA
A14,12,A32,A40,392.0,A61,A75,4,A93,A101,4,A123,39,A143,A152,1,A174,1,A192,A201,1,0,0,5644.0,NIGERIA
A12,60,A32,A40,3379.0,A61,A74,4,A93,A101,2,A124,27,A143,A152,1,A174,1,A192,A201,2,1,0,48847.0,NIGERIA
A11,18,A32,A42,855.0,A61,A72,1,A92,A101,4,A123,22,A143,A151,1,A173,1,A191,A201,1,0,0,16498.0,NIGERIA
A14,36,A33,A40,2096.0,A61,A75,2,A93,A101,2,A123,45,A143,A152,2,A173,2,A192,A201,1,0,0,20709.0,NIGERIA
A14,48,A32,A49,767.0,A65,A73,4,A91,A101,2,A121,38,A141,A152,1,A173,1,A191,A201,2,1,1,10737.0,NIGERIA
A11,12,A34,A42,429.0,A61,A75,3,A93,A101,3,A122,60,A143,A152,2,A173,1,A191,A201,2,1,0,4875.0,NIGERIA
A14,20,A34,A40,653.0,A65,A72,2,A91,A101,4,A121,44,A143,A152,2,A173,1,A192,A201,1,0,0,6183.0,NIGERIA
A11,24,A31,A42,1333.0,A61,A72,2,A91,A101,1,A122,55,A141,A152,1,A173,1,A192,A201,2,1,1,31190.0,NIGERIA
A14,12,A32,A43,250.0,A61,A73,3,A93,A101,2,A123,25,A143,A152,1,A173,1,A191,A201,1,0,1,5733.0,NIGERIA
A14,15,A32,A40,793.0,A65,A73,3,A93,A101,2,A124,29,A143,A152,1,A173,1,A191,A201,1,0,0,9636.0,NIGERIA
A14,9,A32,A42,405.0,A61,A72,2,A92,A102,2,A123,19,A143,A151,2,A173,1,A191,A201,2,1,1,6742.0,NIGERIA
A12,60,A33,A43,2161.0,A65,A73,2,A93,A101,2,A124,27,A143,A153,1,A174,1,A191,A201,1,0,0,43461.0,NIGERIA
A11,15,A32,A40,378.0,A61,A72,2,A93,A101,3,A121,36,A143,A152,1,A173,1,A191,A201,1,0,1,6898.0,NIGERIA
A14,12,A32,A43,421.0,A62,A73,4,A92,A102,2,A121,28,A143,A152,1,A173,1,A191,A201,1,0,0,5603.0,NIGERIA
A11,12,A31,A43,503.0,A61,A73,4,A91,A101,1,A124,29,A143,A153,1,A173,1,A191,A201,2,1,1,11649.0,NIGERIA
A12,60,A31,A410,2905.0,A62,A75,3,A92,A101,4,A124,60,A141,A153,2,A174,1,A192,A201,2,1,1,40574.0,NIGERIA
A12,12,A34,A42,861.0,A61,A75,1,A93,A101,4,A123,28,A143,A151,3,A173,1,A192,A201,1,0,0,13158.0,NIGERIA
A12,12,A32,A43,148.0,A63,A73,4,A93,A101,3,A121,66,A143,A152,1,A172,1,A191,A201,2,1,0,2158.0,NIGERIA
A14,22,A32,A40,292.0,A65,A74,4,A92,A101,4,A122,25,A143,A151,1,A173,1,A191,A201,1,0,0,5917.0,NIGERIA
A12,12,A32,A43,335.0,A61,A73,1,A92,A101,1,A123,22,A143,A152,1,A173,1,A192,A201,1,0,1,6412.0,NIGERIA
A14,24,A32,A43,614.0,A61,A72,4,A92,A101,4,A122,26,A143,A152,1,A173,1,A192,A201,1,0,0,10510.0,NIGERIA
A11,15,A34,A42,289.0,A61,A73,4,A92,A101,3,A122,25,A143,A151,2,A173,1,A191,A201,1,0,1,3631.0,NIGERIA
A11,42,A32,A42,1912.0,A61,A74,2,A93,A103,4,A122,45,A143,A153,1,A173,2,A191,A201,1,0,1,33075.0,NIGERIA
A12,21,A32,A49,271.0,A61,A75,2,A92,A101,4,A122,39,A143,A152,1,A173,2,A191,A201,2,1,0,6210.0,NIGERIA
A14,12,A34,A43,438.0,A65,A75,1,A93,A102,4,A121,49,A143,A152,1,A173,1,A192,A201,1,0,1,9001.0,NIGERIA
A11,21,A32,A40,705.0,A65,A74,2,A93,A102,2,A121,24,A143,A152,1,A172,1,A191,A202,1,0,0,16006.0,NIGERIA
A11,12,A32,A42,172.0,A61,A73,2,A93,A103,3,A122,38,A143,A152,1,A172,2,A191,A201,1,0,0,1884.0,NIGERIA
A14,24,A32,A40,1397.0,A61,A73,1,A93,A101,4,A122,43,A143,A152,1,A172,2,A191,A201,1,0,0,31949.0,NIGERIA
A11,42,A32,A42,1808.0,A61,A74,2,A93,A103,4,A122,45,A143,A153,1,A173,2,A191,A201,1,0,1,16373.0,NIGERIA
A14,15,A34,A42,576.0,A61,A74,2,A92,A102,3,A123,24,A141,A152,2,A173,1,A191,A201,1,0,1,5868.0,NIGERIA
A14,24,A33,A49,1925.0,A61,A72,2,A93,A101,2,A123,27,A141,A152,2,A173,1,A192,A201,2,1,1,23215.0,NIGERIA
A11,42,A32,A43,808.0,A61,A72,4,A93,A101,3,A123,34,A143,A152,1,A173,1,A191,A201,2,1,0,16510.0,NIGERIA
A13,10,A32,A42,253.0,A61,A72,4,A92,A101,2,A122,23,A143,A152,1,A173,1,A191,A201,1,0,0,5887.0,NIGERIA
A14,21,A32,A49,314.0,A64,A75,4,A92,A101,4,A121,36,A141,A152,1,A172,1,A191,A201,1,0,0,6841.0,NIGERIA
A12,15,A33,A45,301.0,A64,A73,3,A94,A101,3,A122,61,A142,A152,2,A173,1,A191,A201,2,1,1,5393.0,NIGERIA
A11,6,A34,A40,1148.0,A65,A72,1,A93,A101,3,A121,44,A143,A152,2,A172,2,A191,A201,1,0,0,20529.0,NIGERIA
A12,9,A32,A46,242.0,A61,A74,4,A92,A101,4,A122,67,A143,A152,2,A174,1,A192,A201,1,0,0,2988.0,NIGERIA
A11,27,A32,A43,717.0,A61,A73,3,A93,A101,2,A123,27,A143,A152,1,A174,1,A191,A201,1,0,0,13641.0,NIGERIA
A14,36,A34,A49,1541.0,A65,A75,4,A93,A101,4,A121,36,A143,A152,2,A173,1,A191,A201,1,0,0,30436.0,NIGERIA
A12,21,A32,A49,682.0,A62,A75,4,A91,A101,2,A123,61,A141,A151,2,A172,1,A191,A201,2,1,0,11317.0,NIGERIA
A11,42,A32,A42,1617.0,A61,A74,2,A93,A103,4,A122,45,A143,A153,1,A173,2,A191,A201,1,0,0,23735.0,NIGERIA
A11,36,A33,A49,418.0,A61,A74,2,A93,A101,1,A123,24,A143,A152,2,A173,1,A192,A201,2,1,0,5873.0,NIGERIA
A14,18,A32,A42,377.0,A61,A72,4,A94,A102,1,A122,43,A143,A152,1,A172,2,A191,A201,2,1,1,4485.0,NIGERIA
A13,10,A34,A40,162.0,A61,A75,4,A93,A101,4,A124,63,A143,A153,2,A173,1,A192,A201,1,0,0,3105.0,NIGERIA
A12,12,A32,A41,474.0,A65,A73,4,A93,A101,2,A123,30,A143,A152,1,A173,1,A191,A201,1,0,1,8283.0,NIGERIA
A12,12,A30,A42,701.0,A61,A72,4,A92,A101,3,A122,25,A143,A151,2,A173,1,A191,A201,2,1,1,16310.0,NIGERIA
A14,24,A32,A40,238.0,A61,A72,4,A94,A101,2,A121,28,A143,A152,1,A173,1,A191,A201,1,0,0,3195.0,NIGERIA
A11,24,A32,A42,645.0,A61,A75,4,A93,A101,2,A122,39,A143,A151,1,A174,1,A192,A201,2,1,1,9206.0,NIGERIA
A14,24,A32,A43,578.0,A61,A74,4,A93,A101,2,A123,28,A143,A152,1,A173,1,A192,A201,1,0,1,10675.0,NIGERIA
A11,10,A34,A40,555.0,A61,A72,1,A93,A101,3,A121,48,A143,A151,2,A172,2,A191,A202,1,0,0,5526.0,NIGERIA
A12,48,A32,A40,2111.0,A65,A74,1,A92,A101,2,A123,24,A143,A152,1,A173,1,A191,A201,1,0,1,38249.0,NIGERIA
A14,12,A34,A42,314.0,A63,A74,3,A92,A101,4,A123,37,A143,A151,1,A173,1,A192,A201,1,0,1,7128.0,NIGERIA
A12,18,A34,A40,194.0,A61,A75,4,A93,A101,4,A123,36,A141,A152,1,A173,2,A192,A201,2,1,0,4422.0,NIGERIA
A14,36,A32,A41,889.0,A61,A73,2,A93,A101,2,A124,32,A143,A153,1,A174,1,A192,A201,1,0,1,10300.0,NIGERIA
A13,42,A30,A49,1215.0,A61,A72,2,A91,A101,1,A122,33,A143,A152,2,A173,1,A191,A201,1,0,1,14896.0,NIGERIA
A14,4,A32,A42,115.0,A61,A72,1,A92,A101,3,A121,23,A143,A151,1,A172,2,A191,A201,1,0,0,2123.0,NIGERIA
A12,30,A33,A43,365.0,A62,A72,4,A93,A101,3,A124,30,A142,A152,2,A174,1,A191,A201,2,1,0,7084.0,NIGERIA
A12,48,A30,A49,2799.0,A61,A73,2,A93,A101,2,A123,25,A143,A152,1,A173,1,A192,A201,2,1,0,62910.0,NIGERIA
A12,16,A34,A40,234.0,A61,A71,2,A93,A101,3,A123,68,A143,A153,3,A171,1,A192,A201,1,0,0,5154.0,NIGERIA
A14,6,A32,A43,322.0,A62,A75,2,A93,A101,4,A124,42,A141,A153,1,A173,2,A192,A201,1,0,1,6006.0,NIGERIA
A14,18,A34,A43,236.0,A61,A71,4,A92,A101,4,A123,65,A143,A152,2,A171,1,A191,A201,1,0,0,4099.0,NIGERIA
A11,6,A31,A46,275.0,A61,A75,4,A92,A101,4,A124,35,A143,A153,1,A173,1,A191,A201,2,1,1,5920.0,NIGERIA
A12,27,A32,A49,602.0,A61,A72,4,A92,A101,1,A122,32,A143,A152,1,A173,2,A192,A201,1,1,1,13945.0,NIGERIA
A11,36,A32,A410,3494.0,A61,A71,2,A91,A102,3,A123,43,A143,A152,1,A174,1,A191,A201,1,0,1,61322.0,NIGERIA
A11,15,A34,A42,306.0,A61,A75,4,A93,A101,4,A123,44,A143,A152,2,A173,2,A192,A201,1,0,1,5092.0,NIGERIA
A11,30,A32,A42,459.0,A61,A74,4,A92,A101,4,A121,23,A143,A151,1,A173,1,A191,A201,2,1,1,9690.0,NIGERIA
A14,27,A32,A40,596.0,A61,A73,3,A92,A101,3,A121,21,A143,A151,1,A173,1,A191,A201,2,1,1,6837.0,NIGERIA
A11,9,A32,A40,344.0,A61,A72,3,A93,A101,2,A124,27,A143,A153,1,A174,1,A192,A201,2,1,0,6053.0,NIGERIA
A11,24,A32,A410,339.0,A61,A75,4,A92,A103,4,A121,58,A143,A152,1,A172,1,A192,A201,1,0,0,4010.0,NIGERIA
A11,21,A32,A40,846.0,A65,A74,2,A93,A102,2,A121,24,A143,A152,1,A172,1,A191,A202,1,0,1,16315.0,NIGERIA
A12,60,A32,A40,2960.0,A61,A74,4,A93,A101,2,A124,27,A143,A152,1,A174,1,A192,A201,2,1,0,35357.0,NIGERIA
A14,15,A31,A43,392.0,A62,A75,4,A93,A101,4,A123,34,A141,A152,1,A172,2,A191,A201,1,0,0,6501.0,NIGERIA
A11,27,A32,A43,752.0,A61,A73,3,A93,A101,2,A123,27,A143,A152,1,A174,1,A191,A201,1,0,1,17567.0,NIGERIA
A11,24,A32,A41,684.0,A65,A75,2,A92,A101,4,A121,26,A143,A151,1,A173,1,A191,A201,1,0,1,12990.0,NIGERIA
A14,27,A32,A40,537.0,A61,A73,3,A92,A101,3,A121,21,A143,A151,1,A173,1,A191,A201,2,1,0,5736.0,NIGERIA
A14,24,A33,A41,1161.0,A61,A74,3,A93,A101,3,A123,35,A143,A152,2,A172,1,A192,A201,1,0,0,13620.0,NIGERIA
A11,36,A34,A42,576.0,A61,A73,3,A94,A101,2,A122,46,A143,A152,2,A173,1,A192,A201,1,0,0,13415.0,NIGERIA
A14,24,A34,A43,641.0,A64,A75,2,A93,A101,2,A123,34,A143,A152,1,A173,1,A191,A201,1,0,0,14112.0,NIGERIA
A11,12,A34,A40,443.0,A61,A73,3,A93,A101,2,A121,39,A143,A151,2,A172,2,A191,A202,1,0,1,7862.0,NIGERIA
A13,6,A32,A42,438.0,A61,A73,2,A93,A101,2,A121,41,A143,A152,1,A173,1,A192,A201,1,0,0,6214.0,NIGERIA
A11,12,A31,A40,150.0,A61,A72,4,A93,A101,2,A123,46,A141,A152,2,A173,1,A192,A201,2,1,1,2771.0,NIGERIA
A13,36,A32,A43,961.0,A61,A73,4,A93,A101,2,A123,26,A143,A152,1,A173,1,A191,A201,2,1,0,9890.0,NIGERIA
A12,6,A32,A43,250.0,A61,A75,4,A93,A101,4,A123,28,A143,A152,1,A173,2,A191,A201,1,0,1,4541.0,NIGERIA
A12,36,A33,A49,1107.0,A61,A73,2,A91,A101,2,A121,30,A142,A152,2,A174,1,A192,A201,2,1,0,19325.0,NIGERIA
A14,6,A33,A43,214.0,A61,A73,3,A92,A101,2,A121,24,A143,A152,1,A173,1,A191,A201,1,0,1,3707.0,NIGERIA
A12,12,A32,A49,186.0,A62,A74,2,A92,A101,4,A121,23,A143,A151,1,A172,1,A191,A201,1,0,1,3320.0,NIGERIA
A14,48,A33,A43,2919.0,A63,A74,4,A93,A101,1,A123,37,A143,A152,1,A174,1,A192,A201,1,0,0,29614.0,NIGERIA
A12,12,A32,A49,214.0,A62,A74,3,A93,A101,4,A121,39,A143,A152,1,A172,1,A191,A201,1,0,1,3018.0,NIGERIA
A14,12,A34,A42,344.0,A63,A74,3,A92,A101,4,A123,37,A143,A151,1,A173,1,A192,A201,1,0,1,4146.0,NIGERIA
